rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
433,789,424,LTe60,0,19,0.000000,2,0.000000,0.000000
434,776,423,cM02b,0,321,0.000000,2,0.000000,0.000000
435,827,422,aMe17c,0,9,0.000000,4,0.000000,0.000000
436,821,420,Li32,0,234,0.000000,2,0.000000,0.000000
437,815,419,cL15,0,77,0.000000,2,0.000000,0.000000
438,811,417,cL08,0,182,0.000000,2,0.000000,0.000000
439,420,286,LT76,0,22,0.000000,2,0.000000,0.000000
440,668,285,Sm11,0,73,0.000000,8,0.000000,0.000000
441,111,284,cL09,0,180,0.000000,2,0.000000,0.000000
442,594,283,Sm36,0,85,0.000000,6,0.000000,0.000000
443,661,281,HSN,0,71,0.000000,2,0.000000,0.000000
444,598,280,AOTU053,0,169,0.000000,1,0.000000,0.000000
445,659,279,LT74,0,123,0.000000,5,0.000000,0.000000
446,575,278,LT65,0,157,0.000000,2,0.000000,0.000000
447,232,277,LT36,0,289,0.000000,2,0.000000,0.000000
448,655,274,mALD1,0,83,0.000000,2,0.000000,0.000000
449,652,270,LPT48_vCal3,0,55,0.000000,2,0.000000,0.000000
450,651,269,cLLPM02,0,121,0.000000,2,0.000000,0.000000
451,645,266,PLP051,0,1,0.000000,2,0.000000,0.000000
452,340,265,LC27,0,59,0.000000,37,0.000000,0.000000
453,639,261,cLM01,0,45,0.000000,2,0.000000,0.000000
454,637,256,LPT54,0,177,0.000000,2,0.000000,0.000000
455,846,445,VS7,0,273,0.000000,2,0.000000,0.000000
456,527,441,LT62,0,54,0.000000,2,0.000000,0.000000
457,840,435,LMt1,0,492,0.000000,48,0.000000,0.000000
458,839,434,MTe46,0,34,0.000000,3,0.000000,0.000000
459,764,433,PLP150a,0,129,0.000000,1,0.000000,0.000000
460,503,432,LTe56,0,156,0.000000,2,0.000000,0.000000
461,327,255,Li27,0,200,0.000000,4,0.000000,0.000000
462,279,254,MTe31,0,79,0.000000,2,0.000000,0.000000
463,167,252,MeMe_e01,0,288,0.000000,13,0.000000,0.000000
464,502,249,LTe15,0,60,0.000000,2,0.000000,0.000000
465,185,247,LT61a,0,194,0.000000,2,0.000000,0.000000
466,623,245,LTe12,0,164,0.000000,2,0.000000,0.000000
467,436,243,LPT27,0,76,0.000000,2,0.000000,0.000000
468,574,241,cM01b,0,229,0.000000,2,0.000000,0.000000
469,650,462,VS8,0,37,0.000000,2,0.000000,0.000000
470,867,459,cM10,0,461,0.000000,2,0.000000,0.000000
471,425,456,LTe54,0,82,0.000000,4,0.000000,0.000000
472,228,455,Sm23,0,87,0.000000,41,0.000000,0.000000
473,858,454,CB2580,0,97,0.000000,1,0.000000,0.000000
474,852,453,cL11,0,17,0.000000,2,0.000000,0.000000
475,851,452,aMe24,0,227,0.000000,2,0.000000,0.000000
476,848,451,LTe42a,0,92,0.000000,2,0.000000,0.000000
477,847,448,MeMe_e11,0,267,0.000000,4,0.000000,0.000000
478,891,477,PLP252,0,883,0.000000,1,0.000000,0.000000
479,890,475,VCH,0,24,0.000000,2,0.000000,0.000000
480,889,473,MTe23,0,102,0.000000,2,0.000000,0.000000
481,888,472,DN1-l,0,138,0.000000,2,0.000000,0.000000
482,757,471,MeTu4b,0,75,0.000000,21,0.000000,0.000000
483,378,470,MTe07,0,350,0.000000,15,0.000000,0.000000
484,883,469,MTe37,0,63,0.000000,2,0.000000,0.000000
485,882,467,LTe06,0,81,0.000000,2,0.000000,0.000000
486,880,466,cLP04,0,58,0.000000,2,0.000000,0.000000
487,593,465,LPT04_HST,0,1,0.000000,2,0.000000,0.000000
488,617,239,MTe38,0,213,0.000000,2,0.000000,0.000000
489,616,238,MeMe_e12,0,52,0.000000,2,0.000000,0.000000
490,614,237,Li29,0,133,0.000000,2,0.000000,0.000000
491,100,236,LTe76,0,111,0.000000,2,0.000000,0.000000
492,159,235,l-CPDN3,0,1,0.000000,2,0.000000,0.000000
493,609,234,MTe20,0,155,0.000000,2,0.000000,0.000000
494,587,233,LC37a,0,272,0.000000,18,0.000000,0.000000
495,384,231,PLP036,0,156,0.000000,1,0.000000,0.000000
496,602,230,Li24,0,136,0.000000,10,0.000000,0.000000
497,601,229,LT63,0,158,0.000000,4,0.000000,0.000000
498,344,225,H2,0,386,0.000000,2,0.000000,0.000000
499,465,495,LTe26,0,87,0.000000,2,0.000000,0.000000
500,905,491,aMe22,0,220,0.000000,2,0.000000,0.000000
501,902,490,LPT52,0,141,0.000000,2,0.000000,0.000000
502,901,488,HSS,0,229,0.000000,2,0.000000,0.000000
503,400,487,LC31b,0,117,0.000000,10,0.000000,0.000000
504,898,486,aMe20,0,182,0.000000,2,0.000000,0.000000
505,897,485,cL12,0,121,0.000000,2,0.000000,0.000000
506,28,483,PLP174,0,64,0.000000,2,0.000000,0.000000
507,272,481,vCal1,0,94,0.000000,2,0.000000,0.000000
508,97,222,LTe21,0,259,0.000000,2,0.000000,0.000000
509,397,221,PLP021,0,190,0.000000,1,0.000000,0.000000
510,116,219,OA-AL2i2,0,192,0.000000,4,0.000000,0.000000
511,583,218,PLP069,0,113,0.000000,1,0.000000,0.000000
512,17,217,cM09,0,181,0.000000,5,0.000000,0.000000
513,586,216,LT42,0,1366,0.000000,2,0.000000,0.000000
514,230,214,Dm14,0,87,0.000000,28,0.000000,0.000000
515,584,213,MTe44,0,126,0.000000,2,0.000000,0.000000
516,469,210,cM15,0,85,0.000000,2,0.000000,0.000000
517,77,208,LT34,0,532,0.000000,2,0.000000,0.000000
518,919,511,MeLp2,0,32,0.000000,2,0.000000,0.000000
519,453,508,LTe27,0,337,0.000000,2,0.000000,0.000000
520,175,507,LT47,0,162,0.000000,2,0.000000,0.000000
521,807,506,Sm40,0,366,0.000000,4,0.000000,0.000000
522,913,505,cL22b,0,235,0.000000,2,0.000000,0.000000
523,456,504,MTe40,0,151,0.000000,2,0.000000,0.000000
524,162,503,PDt,0,331,0.000000,11,0.000000,0.000000
525,908,500,MeMe_e09,0,51,0.000000,2,0.000000,0.000000
526,577,205,LPT53,0,59,0.000000,2,0.000000,0.000000
527,351,203,mALC5,0,50,0.000000,2,0.000000,0.000000
528,113,201,LTe52a,0,28,0.000000,2,0.000000,0.000000
529,568,199,LTe14,0,283,0.000000,2,0.000000,0.000000
530,166,197,LPT49,0,59,0.000000,2,0.000000,0.000000
531,38,196,DNc01,0,134,0.000000,2,0.000000,0.000000
532,360,193,LT53,0,239,0.000000,8,0.000000,0.000000
533,560,192,MeMe_e05,0,261,0.000000,2,0.000000,0.000000
534,939,527,Am1,0,115,0.000000,2,0.000000,0.000000
535,863,522,LTe52b,0,57,0.000000,2,0.000000,0.000000
536,933,521,aMe17a1,0,46,0.000000,2,0.000000,0.000000
537,101,520,LTe20,0,68,0.000000,2,0.000000,0.000000
538,537,518,MeMe_e06,0,69,0.000000,2,0.000000,0.000000
539,923,517,LPT45_dCal1,0,218,0.000000,2,0.000000,0.000000
540,129,514,LTe50,0,201,0.000000,4,0.000000,0.000000
541,547,513,LTe49b,0,137,0.000000,5,0.000000,0.000000
542,955,543,LTe23,0,110,0.000000,2,0.000000,0.000000
543,954,542,mALC4,0,304,0.000000,2,0.000000,0.000000
544,432,541,LT38,0,72,0.000000,4,0.000000,0.000000
545,128,539,LC20a,0,297,0.000000,39,0.000000,0.000000
546,227,536,Sm18,0,244,0.000000,37,0.000000,0.000000
547,869,535,LC44,0,89,0.000000,4,0.000000,0.000000
548,944,531,LPT21,0,276,0.000000,2,0.000000,0.000000
549,943,530,LT59,0,184,0.000000,2,0.000000,0.000000
550,407,529,MTe13,0,105,0.000000,5,0.000000,0.000000
551,14,191,LPT42_Nod4,0,141,0.000000,2,0.000000,0.000000
552,556,189,LT66,0,89,0.000000,2,0.000000,0.000000
553,546,188,aMe3,0,3,0.000000,2,0.000000,0.000000
554,544,187,Sm33,0,276,0.000000,5,0.000000,0.000000
555,541,186,LT69,0,104,0.000000,2,0.000000,0.000000
556,44,185,LTe38b,0,135,0.000000,5,0.000000,0.000000
557,539,183,LTe47,0,30,0.000000,4,0.000000,0.000000
558,405,180,PLP163,0,401,0.000000,1,0.000000,0.000000
559,221,179,Li23,0,177,0.000000,2,0.000000,0.000000
560,414,177,LPi12,0,202,0.000000,2,0.000000,0.000000
561,157,176,MTe48,0,36,0.000000,2,0.000000,0.000000
562,970,557,MTe36,0,70,0.000000,2,0.000000,0.000000
563,969,556,LTe10,0,324,0.000000,2,0.000000,0.000000
564,968,554,LT40,0,280,0.000000,2,0.000000,0.000000
565,967,553,LC45,0,333,0.000000,24,0.000000,0.000000
566,149,552,LTe04,0,50,0.000000,2,0.000000,0.000000
567,909,551,cM14,0,1,0.000000,2,0.000000,0.000000
568,951,550,VS2,0,147,0.000000,2,0.000000,0.000000
569,671,549,MeTu4_unknown,0,64,0.000000,1,0.000000,0.000000
570,172,546,Pm14,0,101,0.000000,4,0.000000,0.000000
571,956,545,aMe25,0,134,0.000000,2,0.000000,0.000000
572,526,172,MTe42,0,194,0.000000,2,0.000000,0.000000
573,524,171,DCH,0,52,0.000000,2,0.000000,0.000000
574,426,170,cM16,0,1746,0.000000,2,0.000000,0.000000
575,284,169,Pm12,0,270,0.000000,4,0.000000,0.000000
576,518,167,cM13,0,114,0.000000,2,0.000000,0.000000
577,112,165,cM08a,0,96,0.000000,5,0.000000,0.000000
578,144,164,LTe45,0,54,0.000000,2,0.000000,0.000000
579,508,161,LTe38a,0,240,0.000000,8,0.000000,0.000000
580,93,160,LNd_CRY+_ITP+,0,41,0.000000,2,0.000000,0.000000
581,504,159,cM02a,0,82,0.000000,2,0.000000,0.000000
582,219,157,PLP249,0,218,0.000000,1,0.000000,0.000000
583,500,152,LTe65,0,146,0.000000,7,0.000000,0.000000
584,450,150,MTe26,0,321,0.000000,2,0.000000,0.000000
585,495,148,Dm18,0,230,0.000000,49,0.000000,0.000000
586,494,147,PLP081,0,261,0.000000,1,0.000000,0.000000
587,492,145,LTe18,0,360,0.000000,2,0.000000,0.000000
588,984,575,PLP022,0,166,0.000000,1,0.000000,0.000000
589,982,572,LT67,0,60,0.000000,2,0.000000,0.000000
590,977,571,MTe45,0,135,0.000000,2,0.000000,0.000000
591,261,570,DNc02,0,11,0.000000,2,0.000000,0.000000
592,488,143,PLP037b,0,194,0.000000,1,0.000000,0.000000
593,485,142,LT1d,0,158,0.000000,2,0.000000,0.000000
594,220,139,Li33,0,54,0.000000,2,0.000000,0.000000
595,481,138,LPT22,0,349,0.000000,2,0.000000,0.000000
596,271,137,LT84,0,223,0.000000,2,0.000000,0.000000
597,350,135,LTe55,0,260,0.000000,2,0.000000,0.000000
598,474,133,LT73,0,89,0.000000,4,0.000000,0.000000
599,473,131,LCe03,0,225,0.000000,37,0.000000,0.000000
600,995,590,cMLLP01,0,62,0.000000,2,0.000000,0.000000
601,994,589,cL22c,0,314,0.000000,2,0.000000,0.000000
602,993,588,LTe58,0,91,0.000000,12,0.000000,0.000000
603,712,587,LTe63,0,41,0.000000,6,0.000000,0.000000
604,799,586,LPT50,0,144,0.000000,2,0.000000,0.000000
605,838,581,cL05,0,136,0.000000,2,0.000000,0.000000
606,988,576,LTe29,0,146,0.000000,2,0.000000,0.000000
607,1009,605,LTe08,0,163,0.000000,2,0.000000,0.000000
608,1008,603,Sm38,0,235,0.000000,4,0.000000,0.000000
609,249,602,LTe49e,0,203,0.000000,3,0.000000,0.000000
610,1005,600,Pm13,0,282,0.000000,3,0.000000,0.000000
611,1004,597,CB1329,0,1,0.000000,2,0.000000,0.000000
612,1003,596,PLP023,0,92,0.000000,1,0.000000,0.000000
613,1001,594,LTe73,0,325,0.000000,2,0.000000,0.000000
614,997,593,DNp11,0,79,0.000000,2,0.000000,0.000000
615,137,592,MeMe_e03,0,295,0.000000,2,0.000000,0.000000
616,13,125,LTe59,0,128,0.000000,4,0.000000,0.000000
617,457,123,MC65,0,133,0.000000,6,0.000000,0.000000
618,95,122,MeMe_e08,0,273,0.000000,12,0.000000,0.000000
619,83,121,LTe05,0,213,0.000000,2,0.000000,0.000000
620,318,119,LPT51,0,225,0.000000,2,0.000000,0.000000
621,92,117,LHPV2i2a,0,281,0.000000,1,0.000000,0.000000
622,60,116,LTe36,0,78,0.000000,2,0.000000,0.000000
623,448,115,LPi13,0,183,0.000000,2,0.000000,0.000000
624,438,113,LCe08,0,193,0.000000,5,0.000000,0.000000
625,316,112,Sm29,0,28,0.000000,10,0.000000,0.000000
626,1024,623,MTe21,0,91,0.000000,2,0.000000,0.000000
627,1023,620,Sm17,0,105,0.000000,13,0.000000,0.000000
628,1019,614,Li31,0,68,0.000000,2,0.000000,0.000000
629,937,613,VS4,0,97,0.000000,2,0.000000,0.000000
630,938,612,LTe40,0,114,0.000000,2,0.000000,0.000000
631,408,611,LC10f,0,74,0.000000,4,0.000000,0.000000
632,697,609,MTe09,0,302,0.000000,10,0.000000,0.000000
633,427,111,LTe44,0,194,0.000000,2,0.000000,0.000000
634,58,110,LT85,0,824,0.000000,2,0.000000,0.000000
635,422,107,MLt7,0,229,0.000000,48,0.000000,0.000000
636,418,106,aMe19a,0,184,0.000000,2,0.000000,0.000000
637,22,104,cM01a,0,186,0.000000,2,0.000000,0.000000
638,415,103,aMe17a2,0,181,0.000000,2,0.000000,0.000000
639,411,100,MTe33,0,224,0.000000,2,0.000000,0.000000
640,169,98,cM11,0,206,0.000000,2,0.000000,0.000000
641,406,96,Nod5,0,153,0.000000,2,0.000000,0.000000
642,1040,638,MTe29,0,43,0.000000,2,0.000000,0.000000
643,86,635,LPT47_vCal2,0,60,0.000000,2,0.000000,0.000000
644,1037,634,cLP05,0,1,0.000000,2,0.000000,0.000000
645,1034,631,LT58,0,83,0.000000,2,0.000000,0.000000
646,538,629,MTe18,0,71,0.000000,3,0.000000,0.000000
647,477,627,LTe11,0,140,0.000000,2,0.000000,0.000000
648,313,625,Nod3,0,30,0.000000,2,0.000000,0.000000
649,1025,624,LT75,0,200,0.000000,2,0.000000,0.000000
650,307,95,CB3790,0,193,0.000000,3,0.000000,0.000000
651,235,94,LT54,0,117,0.000000,2,0.000000,0.000000
652,154,93,VST1,0,143,0.000000,4,0.000000,0.000000
653,275,92,MTe25,0,137,0.000000,2,0.000000,0.000000
654,134,91,Sm39,0,108,0.000000,2,0.000000,0.000000
655,392,90,Sm26,0,1,0.000000,20,0.000000,0.000000
656,390,89,MTe22,0,86,0.000000,2,0.000000,0.000000
657,3,87,aMe26,0,64,0.000000,6,0.000000,0.000000
658,184,86,LT79,0,118,0.000000,2,0.000000,0.000000
659,371,85,VS6,0,50,0.000000,2,0.000000,0.000000
660,204,83,LT87,0,27,0.000000,2,0.000000,0.000000
661,9,81,DNpe053,0,197,0.000000,2,0.000000,0.000000
662,143,654,cL10,0,51,0.000000,2,0.000000,0.000000
663,25,652,LPT26,0,131,0.000000,2,0.000000,0.000000
664,1050,650,LTe28,0,1,0.000000,2,0.000000,0.000000
665,521,649,LTe49c,0,16,0.000000,6,0.000000,0.000000
666,76,647,cL17,0,355,0.000000,2,0.000000,0.000000
667,1045,645,VS5,0,186,0.000000,2,0.000000,0.000000
668,1043,644,LT86,0,150,0.000000,2,0.000000,0.000000
669,239,641,cM12,0,73,0.000000,2,0.000000,0.000000
670,1041,640,cM04,0,56,0.000000,6,0.000000,0.000000
671,251,671,LTe42b,0,172,0.000000,2,0.000000,0.000000
672,330,669,LTe33,0,101,0.000000,5,0.000000,0.000000
673,906,667,5-HTPMPV01,0,127,0.000000,2,0.000000,0.000000
674,1068,665,LCe06,0,56,0.000000,11,0.000000,0.000000
675,782,664,cM07,0,234,0.000000,2,0.000000,0.000000
676,1062,662,MTe28,0,141,0.000000,2,0.000000,0.000000
677,163,660,VS3,0,61,0.000000,2,0.000000,0.000000
678,1057,659,H1,0,93,0.000000,2,0.000000,0.000000
679,810,658,LT56,0,203,0.000000,2,0.000000,0.000000
680,836,657,LTe48,0,28,0.000000,2,0.000000,0.000000
681,109,77,OA-AL2i1,0,1,0.000000,2,0.000000,0.000000
682,358,73,LPi15,0,22,0.000000,2,0.000000,0.000000
683,191,71,aMe12,0,127,0.000000,7,0.000000,0.000000
684,355,69,aMe10,0,189,0.000000,3,0.000000,0.000000
685,177,67,MTe27,0,104,0.000000,2,0.000000,0.000000
686,161,66,LTe69,0,156,0.000000,2,0.000000,0.000000
687,186,65,LC35,0,126,0.000000,8,0.000000,0.000000
688,324,64,Li25,0,161,0.000000,4,0.000000,0.000000
689,338,58,cM08c,0,252,0.000000,6,0.000000,0.000000
690,337,57,cM06,0,126,0.000000,2,0.000000,0.000000
691,331,56,OA-AL2i4,0,161,0.000000,2,0.000000,0.000000
692,247,55,Nod2,0,228,0.000000,2,0.000000,0.000000
693,121,53,aMe1,0,128,0.000000,4,0.000000,0.000000
694,59,50,LT37,0,133,0.000000,2,0.000000,0.000000
695,311,48,LC43,0,52,0.000000,12,0.000000,0.000000
696,1081,687,AOTU065,0,12,0.000000,1,0.000000,0.000000
697,1080,683,LTe49f,0,176,0.000000,3,0.000000,0.000000
698,1078,682,MTe39,0,199,0.000000,2,0.000000,0.000000
699,628,677,LT60,0,72,0.000000,2,0.000000,0.000000
700,483,675,AVLP534,0,42,0.000000,1,0.000000,0.000000
701,647,674,5th-LNv,0,215,0.000000,2,0.000000,0.000000
702,89,47,cM18,0,297,0.000000,2,0.000000,0.000000
703,304,44,HBeyelet,0,178,0.000000,1,0.000000,0.000000
704,301,42,cL02c,0,89,0.000000,2,0.000000,0.000000
705,146,41,aMe8,0,235,0.000000,4,0.000000,0.000000
706,213,40,LTe70,0,61,0.000000,2,0.000000,0.000000
707,193,34,aMe19b,0,206,0.000000,2,0.000000,0.000000
708,178,33,5-HTPMPV03,0,212,0.000000,2,0.000000,0.000000
709,604,693,LTe07,0,113,0.000000,2,0.000000,0.000000
710,825,689,MeMe_e13,0,189,0.000000,2,0.000000,0.000000
711,946,688,Li20,0,35,0.000000,6,0.000000,0.000000
712,266,28,PLP103b,0,170,0.000000,1,0.000000,0.000000
713,254,27,PLP217,0,138,0.000000,1,0.000000,0.000000
714,253,26,DNp27,0,107,0.000000,2,0.000000,0.000000
715,94,25,LTe17,0,125,0.000000,2,0.000000,0.000000
716,48,24,LT78,0,143,0.000000,8,0.000000,0.000000
717,132,21,LPT58,0,123,0.000000,2,0.000000,0.000000
718,133,18,Li124_56,0,190,0.000000,2,0.000000,0.000000
719,156,17,MTe03,0,181,0.000000,47,0.000000,0.000000
720,211,16,LT72,0,99,0.000000,2,0.000000,0.000000
