rank,pred_cluster,gt_type,gt_name,correct_cells,cluster_size,purity,gt_size,recall,f1_score
432,807,396,aMe17c,0,262,0.000000,4,0.000000,0.000000
433,238,195,OA-AL2i3,0,121,0.000000,4,0.000000,0.000000
434,109,198,cL07,0,34,0.000000,2,0.000000,0.000000
435,172,199,PLP252,0,38,0.000000,1,0.000000,0.000000
436,532,426,Pm12,0,88,0.000000,4,0.000000,0.000000
437,31,428,LTe05,0,247,0.000000,2,0.000000,0.000000
438,834,429,LTe12,0,279,0.000000,2,0.000000,0.000000
439,452,430,OA-AL2b1,0,147,0.000000,2,0.000000,0.000000
440,281,431,LT76,0,31,0.000000,2,0.000000,0.000000
441,491,433,PLP022,0,64,0.000000,1,0.000000,0.000000
442,610,434,LPT50,0,89,0.000000,2,0.000000,0.000000
443,730,403,MC65,0,44,0.000000,6,0.000000,0.000000
444,17,404,MeMe_e11,0,114,0.000000,4,0.000000,0.000000
445,811,405,LT63,0,171,0.000000,4,0.000000,0.000000
446,82,406,PLP215,0,220,0.000000,2,0.000000,0.000000
447,758,408,LC10f,0,18,0.000000,4,0.000000,0.000000
448,816,409,LCe01,0,143,0.000000,3,0.000000,0.000000
449,738,411,DNc01,0,173,0.000000,2,0.000000,0.000000
450,761,447,VS3,0,174,0.000000,2,0.000000,0.000000
451,601,448,cLP04,0,289,0.000000,2,0.000000,0.000000
452,114,450,LPi15,0,104,0.000000,2,0.000000,0.000000
453,488,179,LTe52a,0,43,0.000000,2,0.000000,0.000000
454,528,180,MTe03,0,301,0.000000,47,0.000000,0.000000
455,529,181,LPi12,0,173,0.000000,2,0.000000,0.000000
456,530,183,Sm15,0,87,0.000000,116,0.000000,0.000000
457,531,184,Sm23,0,207,0.000000,41,0.000000,0.000000
458,169,185,LPT28,0,124,0.000000,2,0.000000,0.000000
459,240,190,MTe35,0,150,0.000000,2,0.000000,0.000000
460,740,421,LTe49e,0,117,0.000000,3,0.000000,0.000000
461,830,423,LTe27,0,118,0.000000,2,0.000000,0.000000
462,74,424,aMe19a,0,38,0.000000,2,0.000000,0.000000
463,864,456,LTe45,0,243,0.000000,2,0.000000,0.000000
464,51,457,LT47,0,210,0.000000,2,0.000000,0.000000
465,106,459,mALC3,0,56,0.000000,2,0.000000,0.000000
466,492,460,Sm41,0,76,0.000000,2,0.000000,0.000000
467,96,461,LPT54,0,237,0.000000,2,0.000000,0.000000
468,873,466,Sm24,0,245,0.000000,8,0.000000,0.000000
469,336,437,PLP174,0,233,0.000000,2,0.000000,0.000000
470,842,438,aMe20,0,221,0.000000,2,0.000000,0.000000
471,408,441,cM01b,0,70,0.000000,2,0.000000,0.000000
472,638,442,cM05,0,37,0.000000,2,0.000000,0.000000
473,850,443,LT81,0,313,0.000000,9,0.000000,0.000000
474,854,444,MeMe_e08,0,168,0.000000,12,0.000000,0.000000
475,855,445,MeMe_e05,0,92,0.000000,2,0.000000,0.000000
476,37,482,aMe10,0,59,0.000000,3,0.000000,0.000000
477,8,164,LTe01,0,158,0.000000,5,0.000000,0.000000
478,505,165,PLP081,0,218,0.000000,1,0.000000,0.000000
479,506,166,SIP017,0,78,0.000000,1,0.000000,0.000000
480,508,167,LT1b,0,164,0.000000,2,0.000000,0.000000
481,509,168,LPT21,0,28,0.000000,2,0.000000,0.000000
482,343,172,LT73,0,114,0.000000,4,0.000000,0.000000
483,513,173,LT33,0,1,0.000000,2,0.000000,0.000000
484,410,175,LTe40,0,69,0.000000,2,0.000000,0.000000
485,523,176,Li32,0,85,0.000000,2,0.000000,0.000000
486,524,177,cL19,0,9,0.000000,2,0.000000,0.000000
487,859,451,LTe66,0,290,0.000000,7,0.000000,0.000000
488,863,453,Li33,0,159,0.000000,2,0.000000,0.000000
489,156,342,VS8,0,48,0.000000,2,0.000000,0.000000
490,754,343,LT75,0,87,0.000000,2,0.000000,0.000000
491,728,345,LC43,0,228,0.000000,12,0.000000,0.000000
492,363,346,LT82a,0,275,0.000000,6,0.000000,0.000000
493,219,350,LTe51,0,94,0.000000,2,0.000000,0.000000
494,598,351,MLt7,0,372,0.000000,48,0.000000,0.000000
495,142,354,MTe48,0,128,0.000000,2,0.000000,0.000000
496,692,325,LPT57,0,116,0.000000,2,0.000000,0.000000
497,545,326,LCe03,0,43,0.000000,37,0.000000,0.000000
498,413,329,HSN,0,269,0.000000,2,0.000000,0.000000
499,66,330,LPT04_HST,0,188,0.000000,2,0.000000,0.000000
500,479,331,LTe16,0,48,0.000000,2,0.000000,0.000000
501,120,332,aMe22,0,195,0.000000,2,0.000000,0.000000
502,737,334,MTe38,0,224,0.000000,2,0.000000,0.000000
503,171,150,Dm14,0,161,0.000000,28,0.000000,0.000000
504,461,151,Li29,0,142,0.000000,2,0.000000,0.000000
505,155,153,mALC5,0,29,0.000000,2,0.000000,0.000000
506,178,156,LTe53,0,288,0.000000,2,0.000000,0.000000
507,496,158,Li26,0,363,0.000000,8,0.000000,0.000000
508,138,467,LT39,0,239,0.000000,2,0.000000,0.000000
509,556,468,LTe42a,0,78,0.000000,2,0.000000,0.000000
510,590,471,LT54,0,126,0.000000,2,0.000000,0.000000
511,881,475,LTe24,0,135,0.000000,2,0.000000,0.000000
512,723,477,CB0143,0,35,0.000000,1,0.000000,0.000000
513,616,478,PLP217,0,258,0.000000,1,0.000000,0.000000
514,886,480,MTe26,0,22,0.000000,2,0.000000,0.000000
515,888,481,MTe46,0,204,0.000000,3,0.000000,0.000000
516,921,509,LHPV2i2a,0,186,0.000000,1,0.000000,0.000000
517,924,512,LTe33,0,80,0.000000,5,0.000000,0.000000
518,925,513,LTe61,0,203,0.000000,2,0.000000,0.000000
519,552,514,LT1d,0,86,0.000000,2,0.000000,0.000000
520,651,486,LPT48_vCal3,0,47,0.000000,2,0.000000,0.000000
521,894,490,Li23,0,219,0.000000,2,0.000000,0.000000
522,895,492,cL05,0,71,0.000000,2,0.000000,0.000000
523,263,493,DN1-l,0,29,0.000000,2,0.000000,0.000000
524,898,494,LTe23,0,161,0.000000,2,0.000000,0.000000
525,823,496,MTe07,0,133,0.000000,15,0.000000,0.000000
526,900,497,CB0734,0,174,0.000000,1,0.000000,0.000000
527,340,498,LT74,0,121,0.000000,5,0.000000,0.000000
528,376,148,MTe11,0,214,0.000000,6,0.000000,0.000000
529,943,528,MTe21,0,110,0.000000,2,0.000000,0.000000
530,944,529,aMe19b,0,76,0.000000,2,0.000000,0.000000
531,19,530,cLM01,0,82,0.000000,2,0.000000,0.000000
532,382,133,cM18,0,225,0.000000,2,0.000000,0.000000
533,40,141,cM14,0,142,0.000000,2,0.000000,0.000000
534,301,143,cM03,0,148,0.000000,6,0.000000,0.000000
535,446,146,cL10,0,225,0.000000,2,0.000000,0.000000
536,902,499,LTe25,0,289,0.000000,2,0.000000,0.000000
537,539,501,LT11,0,122,0.000000,2,0.000000,0.000000
538,175,503,LT65,0,58,0.000000,2,0.000000,0.000000
539,909,504,cLLPM02,0,149,0.000000,2,0.000000,0.000000
540,861,505,CB2580,0,197,0.000000,1,0.000000,0.000000
541,916,507,PLP177,0,208,0.000000,2,0.000000,0.000000
542,34,508,LC27,0,132,0.000000,37,0.000000,0.000000
543,960,545,LPT22,0,218,0.000000,2,0.000000,0.000000
544,130,116,LTe69,0,200,0.000000,2,0.000000,0.000000
545,449,121,MTe37,0,188,0.000000,2,0.000000,0.000000
546,456,122,DNp27,0,49,0.000000,2,0.000000,0.000000
547,462,128,MTe15,0,332,0.000000,4,0.000000,0.000000
548,463,130,aMe6a,0,232,0.000000,2,0.000000,0.000000
549,927,515,cL06,0,40,0.000000,2,0.000000,0.000000
550,928,516,PLP155,0,79,0.000000,2,0.000000,0.000000
551,930,517,cM02b,0,25,0.000000,2,0.000000,0.000000
552,510,519,MeMe_e04,0,1509,0.000000,4,0.000000,0.000000
553,935,521,cM04,0,2,0.000000,6,0.000000,0.000000
554,937,523,CB3866,0,48,0.000000,2,0.000000,0.000000
555,940,524,LT83,0,145,0.000000,2,0.000000,0.000000
556,941,527,MTe09,0,133,0.000000,10,0.000000,0.000000
557,967,555,MTe40,0,87,0.000000,2,0.000000,0.000000
558,968,556,MeMe_e01,0,152,0.000000,13,0.000000,0.000000
559,231,557,LT77,0,385,0.000000,6,0.000000,0.000000
560,7,558,LPT51,0,74,0.000000,2,0.000000,0.000000
561,759,559,CB1329,0,291,0.000000,2,0.000000,0.000000
562,892,560,LT34,0,65,0.000000,2,0.000000,0.000000
563,949,531,aMe3,0,23,0.000000,2,0.000000,0.000000
564,356,533,Sm25,0,179,0.000000,17,0.000000,0.000000
565,474,536,cMLLP02,0,61,0.000000,3,0.000000,0.000000
566,953,537,LTe32,0,242,0.000000,6,0.000000,0.000000
567,956,541,cM08c,0,1,0.000000,6,0.000000,0.000000
568,958,542,CB3790,0,1,0.000000,3,0.000000,0.000000
569,409,544,LC19,0,61,0.000000,15,0.000000,0.000000
570,411,336,cM15,0,158,0.000000,2,0.000000,0.000000
571,741,337,LTe57,0,191,0.000000,2,0.000000,0.000000
572,475,338,VS1,0,107,0.000000,2,0.000000,0.000000
573,603,243,HBeyelet,0,46,0.000000,1,0.000000,0.000000
574,625,244,MTe36,0,123,0.000000,2,0.000000,0.000000
575,626,245,OA-AL2i4,0,156,0.000000,2,0.000000,0.000000
576,627,246,cL02c,0,71,0.000000,2,0.000000,0.000000
577,151,247,aMe24,0,104,0.000000,2,0.000000,0.000000
578,225,248,mALC6,0,154,0.000000,4,0.000000,0.000000
579,635,249,LTe54,0,116,0.000000,4,0.000000,0.000000
580,639,252,LT72,0,11,0.000000,2,0.000000,0.000000
581,644,255,LTe73,0,159,0.000000,2,0.000000,0.000000
582,645,257,VS6,0,55,0.000000,2,0.000000,0.000000
583,542,307,Sm33,0,278,0.000000,5,0.000000,0.000000
584,129,308,Li124_56,0,40,0.000000,2,0.000000,0.000000
585,424,101,LTe46,0,95,0.000000,2,0.000000,0.000000
586,428,102,LT59,0,123,0.000000,2,0.000000,0.000000
587,117,105,cM02a,0,31,0.000000,2,0.000000,0.000000
588,296,106,LT85,0,136,0.000000,2,0.000000,0.000000
589,438,109,LC39,0,315,0.000000,8,0.000000,0.000000
590,285,113,Li30,0,37,0.000000,2,0.000000,0.000000
591,295,114,LT62,0,111,0.000000,2,0.000000,0.000000
592,878,547,LPT52,0,121,0.000000,2,0.000000,0.000000
593,965,550,LT38,0,51,0.000000,4,0.000000,0.000000
594,966,554,MTe39,0,526,0.000000,2,0.000000,0.000000
595,839,585,MTe29,0,152,0.000000,2,0.000000,0.000000
596,997,586,MeLp2,0,232,0.000000,2,0.000000,0.000000
597,998,591,LPT30,0,1407,0.000000,2,0.000000,0.000000
598,1000,592,LCe08,0,24,0.000000,5,0.000000,0.000000
599,594,563,LPT53,0,180,0.000000,2,0.000000,0.000000
600,950,564,LC34,0,61,0.000000,14,0.000000,0.000000
601,982,565,cM13,0,191,0.000000,2,0.000000,0.000000
602,847,571,DCH,0,24,0.000000,2,0.000000,0.000000
603,796,574,LPT27,0,112,0.000000,2,0.000000,0.000000
604,867,576,cL04,0,135,0.000000,4,0.000000,0.000000
605,988,577,LTe76,0,569,0.000000,2,0.000000,0.000000
606,422,100,LTe44,0,215,0.000000,2,0.000000,0.000000
607,1010,610,LT79,0,62,0.000000,2,0.000000,0.000000
608,372,83,cL02a,0,192,0.000000,7,0.000000,0.000000
609,373,84,LT40,0,169,0.000000,2,0.000000,0.000000
610,325,85,PLP163,0,58,0.000000,1,0.000000,0.000000
611,3,88,cL08,0,47,0.000000,2,0.000000,0.000000
612,387,89,MTe25,0,88,0.000000,2,0.000000,0.000000
613,400,92,MTe12,0,229,0.000000,6,0.000000,0.000000
614,414,94,mALB5,0,124,0.000000,1,0.000000,0.000000
615,280,95,PLP103b,0,66,0.000000,1,0.000000,0.000000
616,417,96,AN_multi_125,0,421,0.000000,2,0.000000,0.000000
617,294,98,Sm35,0,318,0.000000,6,0.000000,0.000000
618,989,580,Li04,0,158,0.000000,26,0.000000,0.000000
619,990,581,LC37a,0,93,0.000000,18,0.000000,0.000000
620,41,582,Sm16,0,100,0.000000,67,0.000000,0.000000
621,299,583,MTe32,0,72,0.000000,2,0.000000,0.000000
622,45,75,PLP249,0,142,0.000000,1,0.000000,0.000000
623,141,76,DNp30,0,197,0.000000,2,0.000000,0.000000
624,52,82,LC31c,0,162,0.000000,2,0.000000,0.000000
625,1001,596,cL15,0,157,0.000000,2,0.000000,0.000000
626,804,597,aMe17a1,0,37,0.000000,2,0.000000,0.000000
627,1003,598,Li27,0,84,0.000000,4,0.000000,0.000000
628,453,599,MTe45,0,93,0.000000,2,0.000000,0.000000
629,1005,600,VST1,0,49,0.000000,4,0.000000,0.000000
630,995,603,aMe25,0,30,0.000000,2,0.000000,0.000000
631,1007,604,cL02b,0,91,0.000000,7,0.000000,0.000000
632,1008,607,LT58,0,145,0.000000,2,0.000000,0.000000
633,1009,608,cM07,0,63,0.000000,2,0.000000,0.000000
634,477,310,LT36,0,415,0.000000,2,0.000000,0.000000
635,710,311,LTe19,0,88,0.000000,2,0.000000,0.000000
636,29,313,VCH,0,293,0.000000,2,0.000000,0.000000
637,719,314,MeMe_e13,0,33,0.000000,2,0.000000,0.000000
638,292,315,cL14,0,472,0.000000,2,0.000000,0.000000
639,721,317,LT41,0,58,0.000000,2,0.000000,0.000000
640,724,319,PLP037b,0,300,0.000000,1,0.000000,0.000000
641,726,321,OA-AL2i1,0,81,0.000000,2,0.000000,0.000000
642,656,322,MeMe_e06,0,162,0.000000,2,0.000000,0.000000
643,131,292,LTe50,0,43,0.000000,4,0.000000,0.000000
644,700,293,CB2197,0,148,0.000000,1,0.000000,0.000000
645,701,295,LTe09,0,89,0.000000,15,0.000000,0.000000
646,174,299,MeLp1,0,109,0.000000,2,0.000000,0.000000
647,706,300,Sm39,0,117,0.000000,2,0.000000,0.000000
648,707,301,LT56,0,88,0.000000,2,0.000000,0.000000
649,709,304,PLP248,0,137,0.000000,2,0.000000,0.000000
650,331,65,AOTU053,0,140,0.000000,1,0.000000,0.000000
651,247,66,VS7,0,178,0.000000,2,0.000000,0.000000
652,322,613,cL12,0,111,0.000000,2,0.000000,0.000000
653,1014,615,Sm26,0,122,0.000000,20,0.000000,0.000000
654,1015,616,PLP150a,0,234,0.000000,1,0.000000,0.000000
655,1016,621,PLP239,0,229,0.000000,1,0.000000,0.000000
656,1017,622,CT1,0,313,0.000000,2,0.000000,0.000000
657,433,624,MTe42,0,43,0.000000,2,0.000000,0.000000
658,1019,626,Sm37,0,102,0.000000,2,0.000000,0.000000
659,98,67,LTe42b,0,199,0.000000,2,0.000000,0.000000
660,62,74,LTe38a,0,258,0.000000,8,0.000000,0.000000
661,1041,654,DNg33,0,83,0.000000,1,0.000000,0.000000
662,1042,655,LPi13,0,32,0.000000,2,0.000000,0.000000
663,1047,656,Sm18,0,101,0.000000,37,0.000000,0.000000
664,1049,658,LTe22,0,132,0.000000,2,0.000000,0.000000
665,110,632,LTe75,0,51,0.000000,2,0.000000,0.000000
666,1021,635,MeTu4_unknown,0,92,0.000000,1,0.000000,0.000000
667,218,638,LTe60,0,272,0.000000,2,0.000000,0.000000
668,1023,639,Nod5,0,178,0.000000,2,0.000000,0.000000
669,1028,642,DNpe053,0,105,0.000000,2,0.000000,0.000000
670,213,53,LTe06,0,94,0.000000,2,0.000000,0.000000
671,64,57,MeMe_e12,0,117,0.000000,2,0.000000,0.000000
672,310,59,LC44,0,25,0.000000,4,0.000000,0.000000
673,311,60,LT86,0,96,0.000000,2,0.000000,0.000000
674,448,663,LT67,0,137,0.000000,2,0.000000,0.000000
675,250,664,cL22c,0,249,0.000000,2,0.000000,0.000000
676,1057,668,MTe23,0,153,0.000000,2,0.000000,0.000000
677,896,669,LT43,0,1,0.000000,4,0.000000,0.000000
678,1059,670,VS5,0,161,0.000000,2,0.000000,0.000000
679,1060,673,MTe27,0,15,0.000000,2,0.000000,0.000000
680,214,674,CB2216,0,76,0.000000,1,0.000000,0.000000
681,441,643,Li20,0,79,0.000000,6,0.000000,0.000000
682,1033,644,MTe33,0,242,0.000000,2,0.000000,0.000000
683,1035,645,LTe65,0,203,0.000000,7,0.000000,0.000000
684,333,646,LTe20,0,69,0.000000,2,0.000000,0.000000
685,843,647,LTe62,0,54,0.000000,2,0.000000,0.000000
686,1040,652,VS2,0,163,0.000000,2,0.000000,0.000000
687,1070,687,LPT26,0,41,0.000000,2,0.000000,0.000000
688,1071,690,LTe04,0,354,0.000000,2,0.000000,0.000000
689,122,35,MTe14,0,194,0.000000,4,0.000000,0.000000
690,198,38,MTe13,0,348,0.000000,5,0.000000,0.000000
691,164,41,MTe31,0,131,0.000000,2,0.000000,0.000000
692,187,44,cL22b,0,187,0.000000,2,0.000000,0.000000
693,277,46,cL17,0,36,0.000000,2,0.000000,0.000000
694,203,47,cLP05,0,62,0.000000,2,0.000000,0.000000
695,241,48,LTe38b,0,457,0.000000,5,0.000000,0.000000
696,293,49,LTe42c,0,2,0.000000,2,0.000000,0.000000
697,1050,660,cM10,0,146,0.000000,2,0.000000,0.000000
698,1051,661,CB3238,0,193,0.000000,2,0.000000,0.000000
699,390,693,cM08b,0,40,0.000000,4,0.000000,0.000000
700,1075,695,LTe02,0,147,0.000000,4,0.000000,0.000000
701,75,696,LTe31,0,418,0.000000,2,0.000000,0.000000
702,251,697,LPT42_Nod4,0,100,0.000000,2,0.000000,0.000000
703,399,699,Pm13,0,44,0.000000,3,0.000000,0.000000
704,1062,676,cML01,0,56,0.000000,2,0.000000,0.000000
705,1063,677,cL11,0,15,0.000000,2,0.000000,0.000000
706,515,678,LTe38c,0,191,0.000000,4,0.000000,0.000000
707,1065,679,Sm27,0,104,0.000000,14,0.000000,0.000000
708,1066,681,LTe30,0,72,0.000000,2,0.000000,0.000000
709,1068,683,LTe47,0,55,0.000000,4,0.000000,0.000000
710,1069,686,cMLLP01,0,168,0.000000,2,0.000000,0.000000
711,439,259,LTe41,0,95,0.000000,2,0.000000,0.000000
712,431,260,cM09,0,217,0.000000,5,0.000000,0.000000
713,436,262,MTe44,0,136,0.000000,2,0.000000,0.000000
714,291,264,LTe70,0,167,0.000000,2,0.000000,0.000000
715,659,266,cM01c,0,1290,0.000000,2,0.000000,0.000000
716,665,267,HSE,0,400,0.000000,2,0.000000,0.000000
717,443,268,MTe19,0,136,0.000000,2,0.000000,0.000000
718,673,270,H1,0,32,0.000000,2,0.000000,0.000000
719,368,271,LTe18,0,31,0.000000,2,0.000000,0.000000
720,675,272,cM12,0,177,0.000000,2,0.000000,0.000000
721,57,276,LC41,0,178,0.000000,12,0.000000,0.000000
722,677,277,cM06,0,257,0.000000,2,0.000000,0.000000
723,268,279,LTe48,0,92,0.000000,2,0.000000,0.000000
724,44,280,LCe05,0,148,0.000000,19,0.000000,0.000000
725,683,281,Sm17,0,244,0.000000,13,0.000000,0.000000
726,686,283,LT61b,0,17,0.000000,2,0.000000,0.000000
727,1085,712,LTe63,0,114,0.000000,6,0.000000,0.000000
